"timestamp","sensor.sigen_consumed_power","sensor.sigen_pv_power"
"2025-05-23T20:00:00.000Z","5.644","0.298"
"2025-05-23T21:00:00.000Z","5.826","0.445"
"2025-05-23T22:00:00.000Z","3.79","1.774"
"2025-05-23T23:00:00.000Z","2.895","3.35"
"2025-05-24T00:00:00.000Z","3.322","3.736"
"2025-05-24T01:00:00.000Z","1.338","3.41"
"2025-05-24T02:00:00.000Z","1.231","2.866"
"2025-05-24T03:00:00.000Z","1.251","1.916"
"2025-05-24T04:00:00.000Z","4.825","0.726"
"2025-05-24T05:00:00.000Z","2.207","0.092"
"2025-05-24T06:00:00.000Z","1.759","0"
"2025-05-24T07:00:00.000Z","1.311","0"
"2025-05-24T08:00:00.000Z","2.567","0"
"2025-05-24T09:00:00.000Z","5.757","0"
"2025-05-24T10:00:00.000Z","4.648","0"
"2025-05-24T11:00:00.000Z","1.363","0"
"2025-05-24T12:00:00.000Z","1.004","0"
"2025-05-24T13:00:00.000Z","0.964","0"
"2025-05-24T14:00:00.000Z","2.422","0"
"2025-05-24T15:00:00.000Z","2.492","0"
"2025-05-24T16:00:00.000Z","1.005","0"
"2025-05-24T17:00:00.000Z","2.812","0"
"2025-05-24T18:00:00.000Z","1.958","0"
"2025-05-24T19:00:00.000Z","5.546","0.137"
"2025-05-24T20:00:00.000Z","5.391","0.279"
"2025-05-24T21:00:00.000Z","5.931","0.386"
"2025-05-24T22:00:00.000Z","5.689","1.777"
"2025-05-24T23:00:00.000Z","3.394","3.738"
"2025-05-25T00:00:00.000Z","1.822","3.862"
"2025-05-25T01:00:00.000Z","1.178","3.573"
"2025-05-25T02:00:00.000Z","1.239","2.886"
"2025-05-25T03:00:00.000Z","2.263","1.937"
"2025-05-25T04:00:00.000Z","1.586","0.743"
"2025-05-25T05:00:00.000Z","1.333","0.083"
"2025-05-25T06:00:00.000Z","1.394","0"
"2025-05-25T07:00:00.000Z","1.466","0"
"2025-05-25T08:00:00.000Z","3.221","0"
"2025-05-25T09:00:00.000Z","7.728","0"
"2025-05-25T10:00:00.000Z","5.156","0"
"2025-05-25T11:00:00.000Z","1.079","0"
"2025-05-25T12:00:00.000Z","0.769","0"
"2025-05-25T13:00:00.000Z","0.706","0"
"2025-05-25T14:00:00.000Z","2.106","0"
"2025-05-25T15:00:00.000Z","1.829","0"
"2025-05-25T16:00:00.000Z","0.683","0"
"2025-05-25T17:00:00.000Z","0.875","0"
"2025-05-25T18:00:00.000Z","2.706","0"
"2025-05-25T19:00:00.000Z","4.358","0.135"
"2025-05-25T20:00:00.000Z","4.954","0.302"
"2025-05-25T21:00:00.000Z","3.991","0.819"
"2025-05-25T22:00:00.000Z","4.442","2.021"
"2025-05-25T23:00:00.000Z","2.474","3.726"
"2025-05-26T00:00:00.000Z","2.709","2.707"
"2025-05-26T01:00:00.000Z","3.655","3.532"
"2025-05-26T02:00:00.000Z","0.738","2.887"
"2025-05-26T03:00:00.000Z","2.85","1.855"
"2025-05-26T04:00:00.000Z","2.482","0.464"
"2025-05-26T05:00:00.000Z","2.102","0.06"
"2025-05-26T06:00:00.000Z","4.986","0"
"2025-05-26T07:00:00.000Z","3.803","0"
"2025-05-26T08:00:00.000Z","4.224","0"
"2025-05-26T09:00:00.000Z","7.005","0"
"2025-05-26T10:00:00.000Z","7.156","0"
"2025-05-26T11:00:00.000Z","2.768","0"
"2025-05-26T12:00:00.000Z","2.794","0"
"2025-05-26T13:00:00.000Z","3.038","0"
"2025-05-26T14:00:00.000Z","2.937","0"
"2025-05-26T15:00:00.000Z","0.917","0"
"2025-05-26T16:00:00.000Z","0.793","0"
"2025-05-26T17:00:00.000Z","0.81","0"
"2025-05-26T18:00:00.000Z","3.827","0"
"2025-05-26T19:00:00.000Z","4.974","0.092"
"2025-05-26T20:00:00.000Z","3.611","0.243"
"2025-05-26T21:00:00.000Z","2.822","0.602"
"2025-05-26T22:00:00.000Z","1.056","0.904"
"2025-05-26T23:00:00.000Z","1.029","0.949"
"2025-05-27T00:00:00.000Z","1.033","0.935"
"2025-05-27T01:00:00.000Z","1.073","0.718"
"2025-05-27T02:00:00.000Z","1.361","0.661"
"2025-05-27T03:00:00.000Z","1.9","0.37"
"2025-05-27T04:00:00.000Z","3.55","0.189"
"2025-05-27T05:00:00.000Z","1.794","0.06"
"2025-05-27T06:00:00.000Z","1.589","0"
"2025-05-27T07:00:00.000Z","2.824","0"
"2025-05-27T08:00:00.000Z","3.591","0"
"2025-05-27T09:00:00.000Z","8.387","0"
"2025-05-27T10:00:00.000Z","8.157","0"
"2025-05-27T11:00:00.000Z","2.892","0"
"2025-05-27T12:00:00.000Z","1.541","0"
"2025-05-27T13:00:00.000Z","0.941","0"
"2025-05-27T14:00:00.000Z","0.918","0"
"2025-05-27T15:00:00.000Z","1.972","0"
"2025-05-27T16:00:00.000Z","0.927","0"
"2025-05-27T17:00:00.000Z","1.192","0"
"2025-05-27T18:00:00.000Z","5.957","0"
"2025-05-27T19:00:00.000Z","5.777","0.144"
"2025-05-27T20:00:00.000Z","3.847","0.424"
"2025-05-27T21:00:00.000Z","1.894","0.858"
"2025-05-27T22:00:00.000Z","0.762","1.691"
"2025-05-27T23:00:00.000Z","0.712","2.165"
"2025-05-28T00:00:00.000Z","0.617","2.955"
"2025-05-28T01:00:00.000Z","0.636","3.307"
"2025-05-28T02:00:00.000Z","0.631","2.816"
"2025-05-28T03:00:00.000Z","1.905","1.892"
"2025-05-28T04:00:00.000Z","1.06","0.701"
"2025-05-28T05:00:00.000Z","1.126","0.069"
"2025-05-28T06:00:00.000Z","1.087","0"
"2025-05-28T07:00:00.000Z","1.661","0"
"2025-05-28T08:00:00.000Z","3.958","0"
"2025-05-28T09:00:00.000Z","8.155","0"
"2025-05-28T10:00:00.000Z","6.064","0"
"2025-05-28T11:00:00.000Z","8.479","0"
"2025-05-28T12:00:00.000Z","6.289","0"
"2025-05-28T13:00:00.000Z","4.97","0"
"2025-05-28T14:00:00.000Z","3.825","0"
"2025-05-28T15:00:00.000Z","2.739","0"
"2025-05-28T16:00:00.000Z","2.844","0"
"2025-05-28T17:00:00.000Z","2.789","0"
"2025-05-28T18:00:00.000Z","1.446","0"
"2025-05-28T19:00:00.000Z","4.258","0.096"
"2025-05-28T20:00:00.000Z","3.76","0.262"
"2025-05-28T21:00:00.000Z","1.145","0.445"
"2025-05-28T22:00:00.000Z","0.917","0.836"
"2025-05-28T23:00:00.000Z","1.854","0.768"
"2025-05-29T00:00:00.000Z","3.332","0.875"
"2025-05-29T01:00:00.000Z","3.887","0.792"
"2025-05-29T02:00:00.000Z","2.788","0.388"
"2025-05-29T03:00:00.000Z","1.419","0.241"
"2025-05-29T04:00:00.000Z","3.526","0.135"
"2025-05-29T05:00:00.000Z","3.797","0.04"
"2025-05-29T06:00:00.000Z","2.909","0"
"2025-05-29T07:00:00.000Z","2.401","0"
"2025-05-29T08:00:00.000Z","3.848","0"
"2025-05-29T09:00:00.000Z","6.588","0"
"2025-05-29T10:00:00.000Z","6.555","0"
"2025-05-29T11:00:00.000Z","2.679","0"
"2025-05-29T12:00:00.000Z","2.725","0"
"2025-05-29T13:00:00.000Z","2.658","0"
"2025-05-29T14:00:00.000Z","2.676","0"
"2025-05-29T15:00:00.000Z","3.672","0"
"2025-05-29T16:00:00.000Z","2.691","0"
"2025-05-29T17:00:00.000Z","2.222","0"
"2025-05-29T18:00:00.000Z","5.869","0"
"2025-05-29T19:00:00.000Z","5.235","0.113"
"2025-05-29T20:00:00.000Z","3.953","0.502"
"2025-05-29T21:00:00.000Z","3.531","1.218"
"2025-05-29T22:00:00.000Z","0.787","1.444"
"2025-05-29T23:00:00.000Z","0.603","2.693"
"2025-05-30T00:00:00.000Z","0.726","1.717"
"2025-05-30T01:00:00.000Z","0.657","1.459"
"2025-05-30T02:00:00.000Z","1.837","0.665"
"2025-05-30T03:00:00.000Z","1","0.389"
"2025-05-30T04:00:00.000Z","2.561","0.168"
"2025-05-30T05:00:00.000Z","1.206","0.056"
"2025-05-30T06:00:00.000Z","1.108","0"
"2025-05-30T07:00:00.000Z","2.665","0"
"2025-05-30T08:00:00.000Z","3.876","0"
"2025-05-30T09:00:00.000Z","7.174","0"
"2025-05-30T10:00:00.000Z","5.351","0"
"2025-05-30T11:00:00.000Z","4.087","0"
"2025-05-30T12:00:00.000Z","2.945","0"
"2025-05-30T13:00:00.000Z","2.654","0"
"2025-05-30T14:00:00.000Z","3.585","0"
"2025-05-30T15:00:00.000Z","2.078","0"
"2025-05-30T16:00:00.000Z","0.935","0"
"2025-05-30T17:00:00.000Z","2.481","0"
"2025-05-30T18:00:00.000Z","5.883","0"
"2025-05-30T19:00:00.000Z","6.056","0.096"
"2025-05-30T20:00:00.000Z","5.503","0.471"
"2025-05-30T21:00:00.000Z","3.957","0.7"
"2025-05-30T22:00:00.000Z","1.085","1.464"
"2025-05-30T23:00:00.000Z","0.779","3.676"
"2025-05-31T00:00:00.000Z","0.915","3.773"
"2025-05-31T01:00:00.000Z","1.396","3.484"
"2025-05-31T02:00:00.000Z","2.272","2.8"
"2025-05-31T03:00:00.000Z","1.07","1.651"
"2025-05-31T04:00:00.000Z","1.268","0.345"
"2025-05-31T05:00:00.000Z","1.355","0.075"
"2025-05-31T06:00:00.000Z","1.287","0"
"2025-05-31T07:00:00.000Z","1.442","0"
"2025-05-31T08:00:00.000Z","4.183","0"
"2025-05-31T09:00:00.000Z","5.774","0"
"2025-05-31T10:00:00.000Z","5.818","0"
"2025-05-31T11:00:00.000Z","2.61","0"
"2025-05-31T12:00:00.000Z","2.577","0"
"2025-05-31T13:00:00.000Z","2.551","0"
"2025-05-31T14:00:00.000Z","2.858","0"
"2025-05-31T15:00:00.000Z","3.232","0"
"2025-05-31T16:00:00.000Z","3.023","0"
"2025-05-31T17:00:00.000Z","2.013","0"
"2025-05-31T18:00:00.000Z","1.296","0"
"2025-05-31T19:00:00.000Z","4.994","0.112"
"2025-05-31T20:00:00.000Z","4.113","0.27"
"2025-05-31T21:00:00.000Z","5.643","0.369"
"2025-05-31T22:00:00.000Z","3.772","1.47"
"2025-05-31T23:00:00.000Z","3.23","3.683"
"2025-06-01T00:00:00.000Z","2.338","3.699"
"2025-06-01T01:00:00.000Z","0.738","3.44"
"2025-06-01T02:00:00.000Z","1.619","2.431"
"2025-06-01T03:00:00.000Z","3.629","0.427"
"2025-06-01T04:00:00.000Z","3.271","0.581"
"2025-06-01T05:00:00.000Z","2.359","0.072"
"2025-06-01T06:00:00.000Z","2.918","0"
"2025-06-01T07:00:00.000Z","1.359","0"
"2025-06-01T08:00:00.000Z","3.336","0"
"2025-06-01T09:00:00.000Z","5.7","0"
"2025-06-01T10:00:00.000Z","6.066","0"
"2025-06-01T11:00:00.000Z","4.891","0"
"2025-06-01T12:00:00.000Z","4.59","0"
"2025-06-01T13:00:00.000Z","4.192","0"
"2025-06-01T14:00:00.000Z","3.509","0"
"2025-06-01T15:00:00.000Z","3.041","0"
"2025-06-01T16:00:00.000Z","2.45","0"
"2025-06-01T17:00:00.000Z","1.097","0"
"2025-06-01T18:00:00.000Z","1.582","0"
"2025-06-01T19:00:00.000Z","5.57","0.104"
"2025-06-01T20:00:00.000Z","6.081","0.274"
"2025-06-01T21:00:00.000Z","6.363","0.392"
"2025-06-01T22:00:00.000Z","5.565","1.388"
"2025-06-01T23:00:00.000Z","5.917","2.614"
"2025-06-02T00:00:00.000Z","4.488","3.622"
"2025-06-02T01:00:00.000Z","4.329","3.138"
"2025-06-02T02:00:00.000Z","4.701","2.196"
"2025-06-02T03:00:00.000Z","1.913","0.761"
"2025-06-02T04:00:00.000Z","1.643","0.332"
"2025-06-02T05:00:00.000Z","3.671","0.076"
"2025-06-02T06:00:00.000Z","3.848","0"
"2025-06-02T07:00:00.000Z","2.278","0"
"2025-06-02T08:00:00.000Z","3.835","0"
"2025-06-02T09:00:00.000Z","4.716","0"
"2025-06-02T10:00:00.000Z","3.714","0"
"2025-06-02T11:00:00.000Z","2.642","0"
"2025-06-02T12:00:00.000Z","2.256","0"
"2025-06-02T13:00:00.000Z","0.675","0"
"2025-06-02T14:00:00.000Z","0.655","0"
"2025-06-02T15:00:00.000Z","1.503","0"
"2025-06-02T16:00:00.000Z","1.156","0"
"2025-06-02T17:00:00.000Z","0.862","0"
"2025-06-02T18:00:00.000Z","6.196","0"
"2025-06-02T19:00:00.000Z","3.116","0.109"
"2025-06-02T20:00:00.000Z","3.035","0.37"
"2025-06-02T21:00:00.000Z","5.35","0.382"
"2025-06-02T22:00:00.000Z","3.652","1.267"
"2025-06-02T23:00:00.000Z","6.019","3.217"
"2025-06-03T00:00:00.000Z","0.946","3.581"
"2025-06-03T01:00:00.000Z","1.045","3.395"
"2025-06-03T02:00:00.000Z","3.063","2.741"
"2025-06-03T03:00:00.000Z","4.895","1.814"
"2025-06-03T04:00:00.000Z","2.762","0.587"
"2025-06-03T05:00:00.000Z","4.747","0.077"
"2025-06-03T06:00:00.000Z","3.94","0"
"2025-06-03T07:00:00.000Z","2.359","0"
"2025-06-03T08:00:00.000Z","6.612","0"
"2025-06-03T09:00:00.000Z","5.835","0"
"2025-06-03T10:00:00.000Z","5.825","0"
"2025-06-03T11:00:00.000Z","3.088","0"
"2025-06-03T12:00:00.000Z","2.276","0"
"2025-06-03T13:00:00.000Z","1.064","0"
"2025-06-03T14:00:00.000Z","0.759","0"
"2025-06-03T15:00:00.000Z","0.814","0"
"2025-06-03T16:00:00.000Z","1.706","0"
"2025-06-03T17:00:00.000Z","0.882","0"
"2025-06-03T18:00:00.000Z","5.344","0"
"2025-06-03T19:00:00.000Z","5.903","0.109"
"2025-06-03T20:00:00.000Z","1.271","0.405"
"2025-06-03T21:00:00.000Z","0.829","0.924"
"2025-06-03T22:00:00.000Z","0.79","1.377"
"2025-06-03T23:00:00.000Z","1.579","1.804"
"2025-06-04T00:00:00.000Z","0.569","3.279"
"2025-06-04T01:00:00.000Z","2.38","2.489"
"2025-06-04T02:00:00.000Z","3.213","1.976"
"2025-06-04T03:00:00.000Z","3.113","1.052"
"2025-06-04T04:00:00.000Z","1.129","0.262"
"2025-06-04T05:00:00.000Z","2.84","0.056"
"2025-06-04T06:00:00.000Z","2.417","0"
"2025-06-04T07:00:00.000Z","2.095","0"
"2025-06-04T08:00:00.000Z","3.251","0"
"2025-06-04T09:00:00.000Z","6.522","0"
"2025-06-04T10:00:00.000Z","8.514","0"
"2025-06-04T11:00:00.000Z","3.927","0"
"2025-06-04T12:00:00.000Z","2.221","0"
"2025-06-04T13:00:00.000Z","0.933","0"
"2025-06-04T14:00:00.000Z","0.895","0"
"2025-06-04T15:00:00.000Z","0.873","0"
"2025-06-04T16:00:00.000Z","1.907","0"
"2025-06-04T17:00:00.000Z","1.087","0"
"2025-06-04T18:00:00.000Z","5.406","0"
"2025-06-04T19:00:00.000Z","4.845","0.076"
"2025-06-04T20:00:00.000Z","3.188","0.238"
"2025-06-04T21:00:00.000Z","3.164","0.649"
"2025-06-04T22:00:00.000Z","1.212","1.042"
"2025-06-04T23:00:00.000Z","2.153","1.151"
"2025-06-05T00:00:00.000Z","5.258","0.767"
"2025-06-05T01:00:00.000Z","4.588","0.459"
"2025-06-05T02:00:00.000Z","3.545","0.287"
"2025-06-05T03:00:00.000Z","1.889","0.203"
"2025-06-05T04:00:00.000Z","5.122","0.14"
"2025-06-05T05:00:00.000Z","2.965","0.034"
"2025-06-05T06:00:00.000Z","2.276","0"
"2025-06-05T07:00:00.000Z","1.128","0"
"2025-06-05T08:00:00.000Z","2.22","0"
"2025-06-05T09:00:00.000Z","2.917","0"
"2025-06-05T10:00:00.000Z","2.787","0"
"2025-06-05T11:00:00.000Z","2.634","0"
"2025-06-05T12:00:00.000Z","1.529","0"
"2025-06-05T13:00:00.000Z","1.534","0"
"2025-06-05T14:00:00.000Z","0.7","0"
"2025-06-05T15:00:00.000Z","0.693","0"
"2025-06-05T16:00:00.000Z","0.688","0"
"2025-06-05T17:00:00.000Z","0.779","0"
"2025-06-05T18:00:00.000Z","4.012","0"
"2025-06-05T19:00:00.000Z","4.52","0.078"
"2025-06-05T20:00:00.000Z","2.222","0.42"
"2025-06-05T21:00:00.000Z","2.377","0.671"
"2025-06-05T22:00:00.000Z","0.797","1.218"
"2025-06-05T23:00:00.000Z","1.59","3.116"
"2025-06-06T00:00:00.000Z","0.751","1.918"
"2025-06-06T01:00:00.000Z","1.022","1.276"
"2025-06-06T02:00:00.000Z","0.978","1.309"
"2025-06-06T03:00:00.000Z","0.742","1.241"
"2025-06-06T04:00:00.000Z","3.806","0.436"
"2025-06-06T05:00:00.000Z","1.91","0.064"
"2025-06-06T06:00:00.000Z","1.36","0"
"2025-06-06T07:00:00.000Z","5.328","0"
"2025-06-06T08:00:00.000Z","4.55","0"
"2025-06-06T09:00:00.000Z","6.802","0"
"2025-06-06T10:00:00.000Z","5.616","0"
"2025-06-06T11:00:00.000Z","3.859","0"
"2025-06-06T12:00:00.000Z","2.592","0"
"2025-06-06T13:00:00.000Z","2.572","0"
"2025-06-06T14:00:00.000Z","3.919","0"
"2025-06-06T15:00:00.000Z","3.939","0"
"2025-06-06T16:00:00.000Z","0.764","0"
"2025-06-06T17:00:00.000Z","1.704","0"
"2025-06-06T18:00:00.000Z","6.153","0"
"2025-06-06T19:00:00.000Z","6.268","0.077"
"2025-06-06T20:00:00.000Z","5.773","0.437"
"2025-06-06T21:00:00.000Z","5.126","1.044"
"2025-06-06T22:00:00.000Z","1.075","1.35"
"2025-06-06T23:00:00.000Z","0.964","0.78"
"2025-06-07T00:00:00.000Z","1.055","0.312"
"2025-06-07T01:00:00.000Z","2.643","0.716"
"2025-06-07T02:00:00.000Z","4.555","0.747"
"2025-06-07T03:00:00.000Z","3.412","0.759"
"2025-06-07T04:00:00.000Z","3.356","0.211"
"2025-06-07T05:00:00.000Z","3.562","0.058"
"2025-06-07T06:00:00.000Z","3.53","0"
"2025-06-07T07:00:00.000Z","3.105","0"
"2025-06-07T08:00:00.000Z","4.823","0"
"2025-06-07T09:00:00.000Z","6.398","0"
"2025-06-07T10:00:00.000Z","6.026","0"
"2025-06-07T11:00:00.000Z","2.536","0"
"2025-06-07T12:00:00.000Z","1.725","0"
"2025-06-07T13:00:00.000Z","1.828","0"
"2025-06-07T14:00:00.000Z","1.728","0"
"2025-06-07T15:00:00.000Z","1.797","0"
"2025-06-07T16:00:00.000Z","2.583","0"
"2025-06-07T17:00:00.000Z","1.465","0"
"2025-06-07T18:00:00.000Z","2.049","0"
"2025-06-07T19:00:00.000Z","6.291","0.093"
"2025-06-07T20:00:00.000Z","6.118","0.39"
"2025-06-07T21:00:00.000Z","5.603","0.762"
"2025-06-07T22:00:00.000Z","4.11","1.187"
"2025-06-07T23:00:00.000Z","1.272","2.074"
"2025-06-08T00:00:00.000Z","0.693","2.387"
"2025-06-08T01:00:00.000Z","0.721","1.777"
"2025-06-08T02:00:00.000Z","0.75","1.723"
"2025-06-08T03:00:00.000Z","1.45","0.908"
"2025-06-08T04:00:00.000Z","6.013","0.351"
"2025-06-08T05:00:00.000Z","3.311","0.072"
"2025-06-08T06:00:00.000Z","3.289","0.001"
"2025-06-08T07:00:00.000Z","2.175","0"
"2025-06-08T08:00:00.000Z","5.598","0"
"2025-06-08T09:00:00.000Z","8.956","0"
"2025-06-08T10:00:00.000Z","7.845","0"
"2025-06-08T11:00:00.000Z","8.04","0"
"2025-06-08T12:00:00.000Z","4.099","0"
"2025-06-08T13:00:00.000Z","4.127","0"
"2025-06-08T14:00:00.000Z","4.557","0"
"2025-06-08T15:00:00.000Z","4.195","0"
"2025-06-08T16:00:00.000Z","4.407","0"
"2025-06-08T17:00:00.000Z","3.205","0"
"2025-06-08T18:00:00.000Z","3.315","0"
"2025-06-08T19:00:00.000Z","4.963","0.092"
"2025-06-08T20:00:00.000Z","6.175","0.256"
"2025-06-08T21:00:00.000Z","5.068","0.35"
"2025-06-08T22:00:00.000Z","5.833","1.114"
"2025-06-08T23:00:00.000Z","3.831","3.069"
"2025-06-09T00:00:00.000Z","3.585","3.591"
"2025-06-09T01:00:00.000Z","3.022","3.385"
"2025-06-09T02:00:00.000Z","2.831","2.786"
"2025-06-09T03:00:00.000Z","1.436","1.865"
"2025-06-09T04:00:00.000Z","2.311","0.525"
"2025-06-09T05:00:00.000Z","4.627","0.062"
"2025-06-09T06:00:00.000Z","4.753","0"
"2025-06-09T07:00:00.000Z","5.032","0"
"2025-06-09T08:00:00.000Z","5.34","0"
"2025-06-09T09:00:00.000Z","6.728","0"
"2025-06-09T10:00:00.000Z","5.464","0"
"2025-06-09T11:00:00.000Z","4.394","0"
"2025-06-09T12:00:00.000Z","3.606","0"
"2025-06-09T13:00:00.000Z","3.743","0"
"2025-06-09T14:00:00.000Z","3.838","0"
"2025-06-09T15:00:00.000Z","2.712","0"
"2025-06-09T16:00:00.000Z","2.753","0"
"2025-06-09T17:00:00.000Z","2.864","0"
"2025-06-09T18:00:00.000Z","4.964","0"
"2025-06-09T19:00:00.000Z","6.952","0.086"
"2025-06-09T20:00:00.000Z","5.594","0.295"
"2025-06-09T21:00:00.000Z","3.963","0.698"
"2025-06-09T22:00:00.000Z","2.348","1.407"
"2025-06-09T23:00:00.000Z","3.86","2.348"
"2025-06-10T00:00:00.000Z","5.477","3.654"
"2025-06-10T01:00:00.000Z","2.517","2.932"
"2025-06-10T02:00:00.000Z","1.734","1.351"
"2025-06-10T03:00:00.000Z","2.882","0.628"
"2025-06-10T04:00:00.000Z","2.592","0.204"
"2025-06-10T05:00:00.000Z","6.999","0.062"
"2025-06-10T06:00:00.000Z","4.178","0"
"2025-06-10T07:00:00.000Z","2.78","0"
"2025-06-10T08:00:00.000Z","7.599","0"
"2025-06-10T09:00:00.000Z","5.78","0"
"2025-06-10T10:00:00.000Z","4.187","0"
"2025-06-10T11:00:00.000Z","2.048","0"
"2025-06-10T12:00:00.000Z","1.771","0"
"2025-06-10T13:00:00.000Z","1.528","0"
"2025-06-10T14:00:00.000Z","1.951","0"
"2025-06-10T15:00:00.000Z","3.181","0"
"2025-06-10T16:00:00.000Z","1.923","0"
"2025-06-10T17:00:00.000Z","2.314","0"
"2025-06-10T18:00:00.000Z","7.537","0"
"2025-06-10T19:00:00.000Z","5.154","0.101"
"2025-06-10T20:00:00.000Z","6.681","0.309"
"2025-06-10T21:00:00.000Z","3.295","0.388"
"2025-06-10T22:00:00.000Z","1.36","1.253"
"2025-06-10T23:00:00.000Z","1.236","1.972"
"2025-06-11T00:00:00.000Z","2.033","1.71"
"2025-06-11T01:00:00.000Z","1.27","1.33"
"2025-06-11T02:00:00.000Z","1.35","0.962"
"2025-06-11T03:00:00.000Z","1.482","0.483"
"2025-06-11T04:00:00.000Z","9.947","0.239"
"2025-06-11T05:00:00.000Z","6.165","0.054"
"2025-06-11T06:00:00.000Z","4.831","0"
"2025-06-11T07:00:00.000Z","4.063","0"
"2025-06-11T08:00:00.000Z","7.947","0"
"2025-06-11T09:00:00.000Z","10.144","0"
"2025-06-11T10:00:00.000Z","6.584","0"
"2025-06-11T11:00:00.000Z","2.909","0"
"2025-06-11T12:00:00.000Z","2.821","0"
"2025-06-11T13:00:00.000Z","4.072","0"
"2025-06-11T14:00:00.000Z","2.81","0"
"2025-06-11T15:00:00.000Z","4.081","0"
"2025-06-11T16:00:00.000Z","1.357","0"
"2025-06-11T17:00:00.000Z","1.128","0"
"2025-06-11T18:00:00.000Z","5.56","0"
"2025-06-11T19:00:00.000Z","5.4","0.082"
"2025-06-11T20:00:00.000Z","5.147","0.354"
"2025-06-11T21:00:00.000Z","5.453","0.698"
"2025-06-11T22:00:00.000Z","1.341","0.347"
"2025-06-11T23:00:00.000Z","1.711","1.067"
"2025-06-12T00:00:00.000Z","3.87","0.98"
"2025-06-12T01:00:00.000Z","3.778","1.245"
"2025-06-12T02:00:00.000Z","2.187","0.512"
"2025-06-12T03:00:00.000Z","4.722","0.328"
"2025-06-12T04:00:00.000Z","5.587","0.178"
"2025-06-12T05:00:00.000Z","5.907","0.067"
"2025-06-12T06:00:00.000Z","4.004","0"
"2025-06-12T07:00:00.000Z","1.973","0"
"2025-06-12T08:00:00.000Z","2.393","0"
"2025-06-12T09:00:00.000Z","2.432","0"
"2025-06-12T10:00:00.000Z","3.256","0"
"2025-06-12T11:00:00.000Z","3.637","0"
"2025-06-12T12:00:00.000Z","2.641","0"
"2025-06-12T13:00:00.000Z","2.589","0"
"2025-06-12T14:00:00.000Z","2.608","0"
"2025-06-12T15:00:00.000Z","2.573","0"
"2025-06-12T16:00:00.000Z","1.462","0"
"2025-06-12T17:00:00.000Z","0.851","0"
"2025-06-12T18:00:00.000Z","5.225","0"
"2025-06-12T19:00:00.000Z","5.523","0.077"
"2025-06-12T20:00:00.000Z","5.011","0.55"
"2025-06-12T21:00:00.000Z","2.753","0.625"
"2025-06-12T22:00:00.000Z","0.968","1.119"
"2025-06-12T23:00:00.000Z","0.974","0.834"
"2025-06-13T00:00:00.000Z","1.561","1.095"
"2025-06-13T01:00:00.000Z","1.309","1.807"
"2025-06-13T02:00:00.000Z","1.622","1.474"
"2025-06-13T03:00:00.000Z","2.281","0.88"
"2025-06-13T04:00:00.000Z","1.169","0.297"
"2025-06-13T05:00:00.000Z","2.62","0.056"
"2025-06-13T06:00:00.000Z","3.297","0"
"2025-06-13T07:00:00.000Z","2.586","0"
"2025-06-13T08:00:00.000Z","3.883","0"
"2025-06-13T09:00:00.000Z","6.977","0"
"2025-06-13T10:00:00.000Z","6.288","0"
"2025-06-13T11:00:00.000Z","6.115","0"
"2025-06-13T12:00:00.000Z","0.849","0"
"2025-06-13T13:00:00.000Z","2.279","0"
"2025-06-13T14:00:00.000Z","1.807","0"
"2025-06-13T15:00:00.000Z","1.267","0"
"2025-06-13T16:00:00.000Z","2.73","0"
"2025-06-13T17:00:00.000Z","2.047","0"
"2025-06-13T18:00:00.000Z","3.351","0"
"2025-06-13T19:00:00.000Z","4.595","0.057"
"2025-06-13T20:00:00.000Z","2.943","0.203"
"2025-06-13T21:00:00.000Z","0.98","0.606"
"2025-06-13T22:00:00.000Z","0.895","0.861"
"2025-06-13T23:00:00.000Z","0.855","1.343"
"2025-06-14T00:00:00.000Z","1.262","1.602"
"2025-06-14T01:00:00.000Z","1.192","1.546"
"2025-06-14T02:00:00.000Z","0.765","1.222"
"2025-06-14T03:00:00.000Z","0.911","0.385"
"2025-06-14T04:00:00.000Z","4.297","0.203"
"2025-06-14T05:00:00.000Z","1.801","0.057"
"2025-06-14T06:00:00.000Z","1.05","0"
"2025-06-14T07:00:00.000Z","2.252","0"
"2025-06-14T08:00:00.000Z","6.473","0"
"2025-06-14T09:00:00.000Z","7.162","0"
"2025-06-14T10:00:00.000Z","4.753","0"
"2025-06-14T11:00:00.000Z","3.491","0"
"2025-06-14T12:00:00.000Z","2.75","0"
"2025-06-14T13:00:00.000Z","2.682","0"
"2025-06-14T14:00:00.000Z","4.532","0"
"2025-06-14T15:00:00.000Z","2.932","0"
"2025-06-14T16:00:00.000Z","0.881","0"
"2025-06-14T17:00:00.000Z","2.437","0"
"2025-06-14T18:00:00.000Z","1.976","0"
"2025-06-14T19:00:00.000Z","8.28","0.092"
"2025-06-14T20:00:00.000Z","5.685","0.262"
"2025-06-14T21:00:00.000Z","3.189","0.38"
"2025-06-14T22:00:00.000Z","5.628","1.115"
"2025-06-14T23:00:00.000Z","3.993","2.556"
"2025-06-15T00:00:00.000Z","1.903","3.431"
"2025-06-15T01:00:00.000Z","2.357","3.379"
"2025-06-15T02:00:00.000Z","1.708","2.838"
"2025-06-15T03:00:00.000Z","1.486","1.728"
"2025-06-15T04:00:00.000Z","2.264","0.401"
"2025-06-15T05:00:00.000Z","2.695","0.066"
